,Buy,Currency,Date,Mean,Sell,date
1828,87.0000,US DOLLAR,13-05-2014,87.0917,87.1833,2014-05-13
1829,87.1250,US DOLLAR,14-05-2014,87.2208,87.3167,2014-05-14
1830,87.2294,US DOLLAR,15-05-2014,87.3211,87.4128,2014-05-15
1831,87.3044,US DOLLAR,16-05-2014,87.3892,87.4739,2014-05-16
1832,87.4417,US DOLLAR,19-05-2014,87.5333,87.6250,2014-05-19
1833,87.6000,US DOLLAR,20-05-2014,87.6847,87.7694,2014-05-20
1834,87.7139,US DOLLAR,21-05-2014,87.8042,87.8944,2014-05-21
1835,87.7472,US DOLLAR,22-05-2014,87.8319,87.9167,2014-05-22
1836,87.7722,US DOLLAR,23-05-2014,87.8583,87.9444,2014-05-23
1837,87.7400,US DOLLAR,26-05-2014,87.8289,87.9178,2014-05-26
1838,87.7694,US DOLLAR,27-05-2014,87.8569,87.9444,2014-05-27
1839,87.7539,US DOLLAR,28-05-2014,87.8400,87.9261,2014-05-28
1840,87.7344,US DOLLAR,29-05-2014,87.8164,87.8983,2014-05-29
1841,87.7056,US DOLLAR,30-05-2014,87.7972,87.8889,2014-05-30
1842,87.6500,US DOLLAR,03-06-2014,87.7389,87.8278,2014-06-03
1843,87.4972,US DOLLAR,04-06-2014,87.5722,87.6472,2014-06-04
1844,87.4194,US DOLLAR,05-06-2014,87.5056,87.5917,2014-06-05
1845,87.4250,US DOLLAR,06-06-2014,87.5069,87.5889,2014-06-06
1846,87.4139,US DOLLAR,09-06-2014,87.5014,87.5889,2014-06-09
1847,87.4611,US DOLLAR,10-06-2014,87.5500,87.6389,2014-06-10
1848,87.6194,US DOLLAR,11-06-2014,87.6972,87.7750,2014-06-11
1849,87.6806,US DOLLAR,12-06-2014,87.7639,87.8472,2014-06-12
1850,87.7389,US DOLLAR,13-06-2014,87.8319,87.9250,2014-06-13
1851,87.7917,US DOLLAR,16-06-2014,87.8889,87.9861,2014-06-16
1852,87.8311,US DOLLAR,17-06-2014,87.9200,88.0089,2014-06-17
1853,87.4450,US DOLLAR,18-06-2014,87.5367,87.6283,2014-06-18
1854,87.5233,US DOLLAR,19-06-2014,87.6094,87.6956,2014-06-19
1855,87.3278,US DOLLAR,20-06-2014,87.4056,87.4833,2014-06-20
1856,87.3517,US DOLLAR,23-06-2014,87.4308,87.5100,2014-06-23
1857,87.2972,US DOLLAR,24-06-2014,87.3785,87.4598,2014-06-24
1858,87.3783,US DOLLAR,25-06-2014,87.4756,87.5728,2014-06-25
1859,87.5250,US DOLLAR,26-06-2014,87.6083,87.6917,2014-06-26
1860,87.5950,US DOLLAR,27-06-2014,87.6828,87.7706,2014-06-27
1861,87.5322,US DOLLAR,30-06-2014,87.6269,87.7217,2014-06-30
1862,87.5500,US DOLLAR,01-07-2014,87.6361,87.7222,2014-07-01
1863,87.7306,US DOLLAR,02-07-2014,87.8278,87.9250,2014-07-02
1864,87.6278,US DOLLAR,03-07-2014,87.7222,87.8167,2014-07-03
1865,87.7389,US DOLLAR,04-07-2014,87.8250,87.9111,2014-07-04
1866,87.7944,US DOLLAR,07-07-2014,87.8792,87.9639,2014-07-07
1867,87.8128,US DOLLAR,08-07-2014,87.8919,87.9711,2014-07-08
1868,87.7672,US DOLLAR,09-07-2014,87.8589,87.9506,2014-07-09
1869,87.6833,US DOLLAR,10-07-2014,87.7750,87.8667,2014-07-10
1870,87.5639,US DOLLAR,11-07-2014,87.6486,87.7333,2014-07-11
1871,87.5417,US DOLLAR,14-07-2014,87.6306,87.7194,2014-07-14
1872,87.6194,US DOLLAR,15-07-2014,87.7083,87.7972,2014-07-15
1873,87.6667,US DOLLAR,16-07-2014,87.7447,87.8228,2014-07-16
1874,87.6194,US DOLLAR,17-07-2014,87.7069,87.7944,2014-07-17
1875,87.6844,US DOLLAR,18-07-2014,87.7706,87.8567,2014-07-18
1876,87.7139,US DOLLAR,21-07-2014,87.7958,87.8778,2014-07-21
1877,87.7189,US DOLLAR,22-07-2014,87.7994,87.8800,2014-07-22
1878,87.7750,US DOLLAR,23-07-2014,87.8597,87.9444,2014-07-23
1879,87.7094,US DOLLAR,24-07-2014,87.8039,87.8983,2014-07-24
1880,87.7144,US DOLLAR,25-07-2014,87.7997,87.8850,2014-07-25
1881,87.6056,US DOLLAR,28-07-2014,87.6903,87.7750,2014-07-28
1882,87.6750,US DOLLAR,30-07-2014,87.7444,87.8139,2014-07-30
1883,87.7222,US DOLLAR,31-07-2014,87.8042,87.8861,2014-07-31
1884,87.7567,US DOLLAR,01-08-2014,87.8400,87.9233,2014-08-01
1885,87.7411,US DOLLAR,04-08-2014,87.8244,87.9078,2014-08-04
1886,87.7250,US DOLLAR,05-08-2014,87.8042,87.8833,2014-08-05
1887,87.7378,US DOLLAR,06-08-2014,87.8197,87.9017,2014-08-06
1888,87.7950,US DOLLAR,07-08-2014,87.8783,87.9617,2014-08-07
1889,87.7922,US DOLLAR,08-08-2014,87.8728,87.9533,2014-08-08
1890,87.8183,US DOLLAR,11-08-2014,87.9031,87.9878,2014-08-11
1891,87.8667,US DOLLAR,12-08-2014,87.9514,88.0361,2014-08-12
1897,87.9128,US DOLLAR,13-08-2014,87.9864,88.0600,2014-08-13
1898,88.0033,US DOLLAR,14-08-2014,88.0769,88.1506,2014-08-14
1899,87.9583,US DOLLAR,15-08-2014,88.0361,88.1139,2014-08-15
1900,88.0417,US DOLLAR,18-08-2014,88.1194,88.1972,2014-08-18
1901,88.1044,US DOLLAR,19-08-2014,88.1850,88.2656,2014-08-19
1902,88.2206,US DOLLAR,20-08-2014,88.3039,88.3872,2014-08-20
1903,88.2039,US DOLLAR,21-08-2014,88.2761,88.3483,2014-08-21
1904,88.2311,US DOLLAR,22-08-2014,88.3144,88.3978,2014-08-22
1905,88.2539,US DOLLAR,25-08-2014,88.3261,88.3983,2014-08-25
1906,88.4967,US DOLLAR,26-08-2014,88.5828,88.6689,2014-08-26
1907,88.2667,US DOLLAR,27-08-2014,88.3500,88.4333,2014-08-27
1908,88.3078,US DOLLAR,28-08-2014,88.3786,88.4494,2014-08-28
1909,88.3139,US DOLLAR,29-08-2014,88.3944,88.4750,2014-08-29
1910,88.3500,US DOLLAR,01-09-2014,88.4306,88.5111,2014-09-01
1911,88.4417,US DOLLAR,02-09-2014,88.5167,88.5917,2014-09-02
1912,88.5478,US DOLLAR,03-09-2014,88.6269,88.7061,2014-09-03
1913,88.5928,US DOLLAR,04-09-2014,88.6789,88.7650,2014-09-04
1914,88.5544,US DOLLAR,05-09-2014,88.6378,88.7211,2014-09-05
1915,88.5511,US DOLLAR,08-09-2014,88.6289,88.7067,2014-09-08
1916,88.5333,US DOLLAR,09-09-2014,88.6181,88.7028,2014-09-09
1917,88.5528,US DOLLAR,10-09-2014,88.6319,88.7111,2014-09-10
1918,88.6572,US DOLLAR,11-09-2014,88.7433,88.8294,2014-09-11
1919,88.7128,US DOLLAR,12-09-2014,88.7961,88.8794,2014-09-12
1920,88.7333,US DOLLAR,15-09-2014,88.8167,88.9000,2014-09-15
1921,88.7028,US DOLLAR,16-09-2014,88.7944,88.8861,2014-09-16
1922,88.9033,US DOLLAR,17-09-2014,88.9894,89.0756,2014-09-17
1923,89.1722,US DOLLAR,18-09-2014,89.2681,89.3639,2014-09-18
1924,88.8650,US DOLLAR,19-09-2014,88.9456,89.0261,2014-09-19
1925,88.4800,US DOLLAR,22-09-2014,88.5856,88.6911,2014-09-22
1926,88.8183,US DOLLAR,23-09-2014,88.9114,89.0044,2014-09-23
1927,89.0333,US DOLLAR,24-09-2014,89.1250,89.2167,2014-09-24
1928,89.0072,US DOLLAR,25-09-2014,89.0986,89.1900,2014-09-25
1929,89.0333,US DOLLAR,26-09-2014,89.1250,89.2167,2014-09-26
1930,89.0528,US DOLLAR,29-09-2014,89.1417,89.2306,2014-09-29
1931,89.1906,US DOLLAR,30-09-2014,89.2794,89.3683,2014-09-30
1932,89.2372,US DOLLAR,01-10-2014,89.3275,89.4178,2014-10-01
1933,89.2722,US DOLLAR,02-10-2014,89.3611,89.4500,2014-10-02
1934,89.2417,US DOLLAR,03-10-2014,89.3306,89.4194,2014-10-03
1948,89.2378,US DOLLAR,06-10-2014,89.3231,89.4083,2014-10-06
1935,89.2378,US DOLLAR,06-10-2014,89.3231,89.4083,2014-10-06
1936,89.2167,US DOLLAR,07-10-2014,89.3014,89.3861,2014-10-07
1937,89.1544,US DOLLAR,08-10-2014,89.2253,89.2961,2014-10-08
1938,89.0111,US DOLLAR,09-10-2014,89.0903,89.1694,2014-10-09
1939,88.9600,US DOLLAR,10-10-2014,89.0475,89.1350,2014-10-10
1940,89.0361,US DOLLAR,13-10-2014,89.1167,89.1972,2014-10-13
1941,89.1889,US DOLLAR,14-10-2014,89.2639,89.3389,2014-10-14
1942,89.2544,US DOLLAR,15-10-2014,89.3322,89.4100,2014-10-15
1943,89.1028,US DOLLAR,16-10-2014,89.1694,89.2361,2014-10-16
1944,88.9000,US DOLLAR,17-10-2014,88.9792,89.0583,2014-10-17
1945,89.0333,US DOLLAR,21-10-2014,89.1083,89.1833,2014-10-21
1946,88.8306,US DOLLAR,22-10-2014,88.9083,88.9861,2014-10-22
1947,89.0417,US DOLLAR,23-10-2014,89.1278,89.2139,2014-10-23
1949,89.2583,US DOLLAR,24-10-2014,89.3375,89.4167,2014-10-24
1950,89.3222,US DOLLAR,27-10-2014,89.4028,89.4833,2014-10-27
1951,89.3300,US DOLLAR,28-10-2014,89.4131,89.4961,2014-10-28
1952,89.0389,US DOLLAR,29-10-2014,89.1250,89.2111,2014-10-29
1953,89.2694,US DOLLAR,30-10-2014,89.3556,89.4417,2014-10-30
1954,89.2706,US DOLLAR,31-10-2014,89.3522,89.4339,2014-10-31
1955,89.3372,US DOLLAR,03-11-2014,89.4150,89.4928,2014-11-03
1956,89.5283,US DOLLAR,04-11-2014,89.6144,89.7006,2014-11-04
1957,89.5400,US DOLLAR,05-11-2014,89.6178,89.6956,2014-11-05
1958,89.6361,US DOLLAR,06-11-2014,89.7125,89.7889,2014-11-06
1959,89.6572,US DOLLAR,07-11-2014,89.7308,89.8044,2014-11-07
1960,89.7961,US DOLLAR,10-11-2014,89.8808,89.9656,2014-11-10
1961,89.7367,US DOLLAR,11-11-2014,89.8172,89.8978,2014-11-11
1962,89.9333,US DOLLAR,12-11-2014,90.0083,90.0833,2014-11-12
1963,89.9850,US DOLLAR,13-11-2014,90.0656,90.1461,2014-11-13
1964,90.1278,US DOLLAR,14-11-2014,90.2181,90.3083,2014-11-14
1965,89.8222,US DOLLAR,17-11-2014,89.9028,89.9833,2014-11-17
1966,89.8700,US DOLLAR,18-11-2014,89.9575,90.0450,2014-11-18
1967,90.0250,US DOLLAR,19-11-2014,90.1083,90.1917,2014-11-19
1969,90.0694,US DOLLAR,20-11-2014,90.1472,90.2250,2014-11-20
1968,89.9600,US DOLLAR,21-11-2014,90.0503,90.1406,2014-11-21
1970,90.0944,US DOLLAR,24-11-2014,90.1792,90.2639,2014-11-24
1971,90.1350,US DOLLAR,25-11-2014,90.2156,90.2961,2014-11-25
1972,90.2194,US DOLLAR,26-11-2014,90.3069,90.3944,2014-11-26
1973,90.0511,US DOLLAR,27-11-2014,90.1344,90.2178,2014-11-27
1974,90.0917,US DOLLAR,28-11-2014,90.1792,90.2667,2014-11-28
1975,90.0961,US DOLLAR,01-12-2014,90.1878,90.2794,2014-12-01
1976,90.1556,US DOLLAR,02-12-2014,90.2431,90.3306,2014-12-02
1977,90.2433,US DOLLAR,03-12-2014,90.3294,90.4156,2014-12-03
1978,90.1278,US DOLLAR,04-12-2014,90.2222,90.3167,2014-12-04
1979,90.2000,US DOLLAR,05-12-2014,90.2917,90.3833,2014-12-05
1980,90.2400,US DOLLAR,08-12-2014,90.3261,90.4122,2014-12-08
1981,90.3083,US DOLLAR,09-12-2014,90.3917,90.4750,2014-12-09
1982,90.3667,US DOLLAR,10-12-2014,90.4583,90.5500,2014-12-10
1983,90.4839,US DOLLAR,11-12-2014,90.5672,90.6506,2014-12-11
1984,90.4428,US DOLLAR,15-12-2014,90.5317,90.6206,2014-12-15
1985,90.5367,US DOLLAR,16-12-2014,90.6283,90.7200,2014-12-16
1986,90.5100,US DOLLAR,17-12-2014,90.5947,90.6794,2014-12-17
1987,90.3667,US DOLLAR,18-12-2014,90.4500,90.5333,2014-12-18
1988,90.3978,US DOLLAR,19-12-2014,90.4811,90.5644,2014-12-19
1989,90.3511,US DOLLAR,22-12-2014,90.4289,90.5067,2014-12-22
1990,90.2978,US DOLLAR,23-12-2014,90.3756,90.4533,2014-12-23
1991,90.4239,US DOLLAR,24-12-2014,90.5017,90.5794,2014-12-24
1992,90.4894,US DOLLAR,29-12-2014,90.5686,90.6478,2014-12-29
1993,90.6250,US DOLLAR,30-12-2014,90.7083,90.7917,2014-12-30
1994,90.5311,US DOLLAR,31-12-2014,90.5978,90.6644,2014-12-31
1995,90.6239,US DOLLAR,02-01-2015,90.7031,90.7822,2015-01-02
1996,90.7056,US DOLLAR,05-01-2015,90.7944,90.8833,2015-01-05
1997,90.7417,US DOLLAR,06-01-2015,90.8222,90.9028,2015-01-06
1998,90.8450,US DOLLAR,07-01-2015,90.9228,91.0006,2015-01-07
1999,91.0306,US DOLLAR,08-01-2015,91.1056,91.1806,2015-01-08
2000,91.0294,US DOLLAR,09-01-2015,91.0989,91.1683,2015-01-09
2001,91.0633,US DOLLAR,12-01-2015,91.1300,91.1967,2015-01-12
2002,91.1678,US DOLLAR,13-01-2015,91.2428,91.3178,2015-01-13
2003,91.2583,US DOLLAR,14-01-2015,91.3333,91.4083,2015-01-14
2004,91.2917,US DOLLAR,15-01-2015,91.3583,91.4250,2015-01-15
2005,91.4150,US DOLLAR,16-01-2015,91.4831,91.5511,2015-01-16
2006,91.4283,US DOLLAR,19-01-2015,91.4992,91.5700,2015-01-19
2007,91.5250,US DOLLAR,20-01-2015,91.5944,91.6639,2015-01-20
2008,91.5578,US DOLLAR,21-01-2015,91.6342,91.7106,2015-01-21
2009,91.6644,US DOLLAR,22-01-2015,91.7367,91.8089,2015-01-22
2010,91.6656,US DOLLAR,23-01-2015,91.7364,91.8072,2015-01-23
2011,91.6806,US DOLLAR,26-01-2015,91.7472,91.8139,2015-01-26
2012,91.6172,US DOLLAR,27-01-2015,91.6867,91.7561,2015-01-27
2013,91.6000,US DOLLAR,28-01-2015,91.6694,91.7389,2015-01-28
2014,91.4839,US DOLLAR,29-01-2015,91.5533,91.6228,2015-01-29
2015,91.6028,US DOLLAR,30-01-2015,91.6736,91.7444,2015-01-30
2016,91.6278,US DOLLAR,02-02-2015,91.6944,91.7611,2015-02-02
2017,91.5989,US DOLLAR,03-02-2015,91.6683,91.7378,2015-02-03
2018,91.5194,US DOLLAR,04-02-2015,91.5861,91.6528,2015-02-04
2019,91.4894,US DOLLAR,05-02-2015,91.5556,91.6217,2015-02-05
2020,91.2622,US DOLLAR,06-02-2015,91.3317,91.4011,2015-02-06
2021,91.2572,US DOLLAR,09-02-2015,91.3183,91.3794,2015-02-09
1748,91.5244,US DOLLAR,10-02-2015,91.5967,91.6689,2015-02-10
1896,91.5094,US DOLLAR,11-02-2015,91.5733,91.6372,2015-02-11
1747,91.4906,US DOLLAR,12-02-2015,91.5544,91.6183,2015-02-12
1892,91.4700,US DOLLAR,13-02-2015,91.5422,91.6144,2015-02-13
1893,91.4872,US DOLLAR,16-02-2015,91.5567,91.6261,2015-02-16
1894,91.4644,US DOLLAR,17-02-2015,91.5367,91.6089,2015-02-17
1895,91.3522,US DOLLAR,18-02-2015,91.4217,91.4911,2015-02-18
2022,91.2917,US DOLLAR,19-02-2015,91.3639,91.4361,2015-02-19
2023,91.3250,US DOLLAR,20-02-2015,91.4017,91.4783,2015-02-20
2024,91.3256,US DOLLAR,23-02-2015,91.4008,91.4761,2015-02-23
2025,91.3417,US DOLLAR,24-02-2015,91.4167,91.4917,2015-02-24
2026,91.3467,US DOLLAR,25-02-2015,91.4106,91.4744,2015-02-25
2027,91.3494,US DOLLAR,26-02-2015,91.4189,91.4883,2015-02-26
2028,91.3550,US DOLLAR,27-02-2015,91.4231,91.4911,2015-02-27
2029,91.3444,US DOLLAR,02-03-2015,91.4139,91.4833,2015-03-02
2030,91.3506,US DOLLAR,03-03-2015,91.4144,91.4783,2015-03-03
2031,91.2656,US DOLLAR,04-03-2015,91.3267,91.3878,2015-03-04
2032,91.1056,US DOLLAR,05-03-2015,91.1708,91.2361,2015-03-05
2033,91.0867,US DOLLAR,06-03-2015,91.1575,91.2283,2015-03-06
2034,91.1556,US DOLLAR,09-03-2015,91.2194,91.2833,2015-03-09
2035,91.3750,US DOLLAR,10-03-2015,91.4444,91.5139,2015-03-10
2036,91.5528,US DOLLAR,11-03-2015,91.6278,91.7028,2015-03-11
2037,91.6517,US DOLLAR,12-03-2015,91.7183,91.7850,2015-03-12
2038,91.6156,US DOLLAR,13-03-2015,91.6850,91.7544,2015-03-13
2039,91.6694,US DOLLAR,16-03-2015,91.7472,91.8250,2015-03-16
2040,91.9361,US DOLLAR,17-03-2015,92.0222,92.1083,2015-03-17
2041,91.9756,US DOLLAR,18-03-2015,92.0506,92.1256,2015-03-18
2042,91.8122,US DOLLAR,19-03-2015,91.8858,91.9594,2015-03-19
2043,91.9050,US DOLLAR,20-03-2015,91.9856,92.0661,2015-03-20
2044,91.9472,US DOLLAR,23-03-2015,92.0333,92.1194,2015-03-23
2045,91.8928,US DOLLAR,24-03-2015,91.9650,92.0372,2015-03-24
2046,91.7422,US DOLLAR,25-03-2015,91.8144,91.8867,2015-03-25
2047,91.6961,US DOLLAR,26-03-2015,91.7669,91.8378,2015-03-26
2048,91.9556,US DOLLAR,27-03-2015,92.0319,92.1083,2015-03-27
2049,92.1139,US DOLLAR,30-03-2015,92.1861,92.2583,2015-03-30
2050,92.2628,US DOLLAR,31-03-2015,92.3350,92.4072,2015-03-31
2051,92.3139,US DOLLAR,01-04-2015,92.3917,92.4694,2015-04-01
2052,92.5000,US DOLLAR,02-04-2015,92.5833,92.6667,2015-04-02
2053,92.6889,US DOLLAR,07-04-2015,92.7750,92.8611,2015-04-07
2054,92.4639,US DOLLAR,08-04-2015,92.5500,92.6361,2015-04-08
2055,92.6167,US DOLLAR,09-04-2015,92.6847,92.7528,2015-04-09
2056,92.7739,US DOLLAR,10-04-2015,92.8489,92.9239,2015-04-10
2245,102.0833,US DOLLAR,12-04-2015,102.1814,102.2794,2015-04-12
2244,102.0833,US DOLLAR,12-04-2015,102.1814,102.2794,2015-04-12
2243,102.0833,US DOLLAR,12-04-2015,102.1814,102.2794,2015-04-12
2242,102.0833,US DOLLAR,12-04-2015,102.1814,102.2794,2015-04-12
2241,102.0833,US DOLLAR,12-04-2015,102.1814,102.2794,2015-04-12
2240,102.0833,US DOLLAR,12-04-2015,102.1814,102.2794,2015-04-12
2239,102.0833,US DOLLAR,12-04-2015,102.1814,102.2794,2015-04-12
2233,102.0833,US DOLLAR,12-04-2015,102.1814,102.2794,2015-04-12
2237,102.0833,US DOLLAR,12-04-2015,102.1814,102.2794,2015-04-12
2236,102.0833,US DOLLAR,12-04-2015,102.1814,102.2794,2015-04-12
2235,102.0833,US DOLLAR,12-04-2015,102.1814,102.2794,2015-04-12
2234,102.0833,US DOLLAR,12-04-2015,102.1814,102.2794,2015-04-12
2246,102.0833,US DOLLAR,12-04-2015,102.1814,102.2794,2015-04-12
2232,102.0833,US DOLLAR,12-04-2015,102.1814,102.2794,2015-04-12
2238,102.0833,US DOLLAR,12-04-2015,102.1814,102.2794,2015-04-12
2231,102.0833,US DOLLAR,12-04-2015,102.1814,102.2794,2015-04-12
2230,102.0872,US DOLLAR,12-04-2015,102.1854,102.2835,2015-04-12
2057,92.8972,US DOLLAR,13-04-2015,92.9750,93.0528,2015-04-13
2058,93.1561,US DOLLAR,14-04-2015,93.2450,93.3339,2015-04-14
2059,93.2989,US DOLLAR,15-04-2015,93.3767,93.4544,2015-04-15
2060,93.4194,US DOLLAR,16-04-2015,93.5000,93.5806,2015-04-16
2061,93.4083,US DOLLAR,17-04-2015,93.4750,93.5417,2015-04-17
2062,93.4006,US DOLLAR,20-04-2015,93.4756,93.5506,2015-04-20
2063,93.6972,US DOLLAR,21-04-2015,93.7778,93.8583,2015-04-21
2064,93.6322,US DOLLAR,22-04-2015,93.7183,93.8044,2015-04-22
2065,93.7083,US DOLLAR,23-04-2015,93.7944,93.8806,2015-04-23
2066,93.9644,US DOLLAR,24-04-2015,94.0478,94.1311,2015-04-24
2067,94.1472,US DOLLAR,27-04-2015,94.2222,94.2972,2015-04-27
2068,94.2306,US DOLLAR,28-04-2015,94.3000,94.3694,2015-04-28
2069,94.3389,US DOLLAR,29-04-2015,94.4139,94.4889,2015-04-29
2070,94.5111,US DOLLAR,30-04-2015,94.6000,94.6889,2015-04-30
2072,94.5750,US DOLLAR,04-05-2015,94.6444,94.7139,2015-05-04
2071,94.6694,US DOLLAR,05-05-2015,94.7597,94.8500,2015-05-05
2073,94.9633,US DOLLAR,06-05-2015,95.0431,95.1229,2015-05-06
2074,95.0733,US DOLLAR,07-05-2015,95.1534,95.2335,2015-05-07
2075,95.2306,US DOLLAR,08-05-2015,95.3079,95.3853,2015-05-08
2077,95.3361,US DOLLAR,11-05-2015,95.4269,95.5176,2015-05-11
2078,96.0972,US DOLLAR,12-05-2015,96.1868,96.2765,2015-05-12
2079,96.4622,US DOLLAR,13-05-2015,96.5461,96.6300,2015-05-13
2080,96.4506,US DOLLAR,14-05-2015,96.5341,96.6176,2015-05-14
2081,96.0656,US DOLLAR,15-05-2015,96.1498,96.2341,2015-05-15
2076,95.8806,US DOLLAR,18-05-2015,95.9712,96.0618,2015-05-18
2082,96.2222,US DOLLAR,19-05-2015,96.3111,96.4000,2015-05-19
2083,96.4528,US DOLLAR,20-05-2015,96.5352,96.6176,2015-05-20
2084,96.7194,US DOLLAR,21-05-2015,96.7994,96.8794,2015-05-21
2085,96.7222,US DOLLAR,22-05-2015,96.8052,96.8882,2015-05-22
2086,97.2944,US DOLLAR,25-05-2015,97.3884,97.4824,2015-05-25
2087,97.7972,US DOLLAR,26-05-2015,97.8957,97.9941,2015-05-26
2088,98.2139,US DOLLAR,27-05-2015,98.3128,98.4118,2015-05-27
2089,98.1583,US DOLLAR,28-05-2015,98.2350,98.3118,2015-05-28
2090,97.6944,US DOLLAR,29-05-2015,97.7810,97.8676,2015-05-29
2091,97.4417,US DOLLAR,02-06-2015,97.5458,97.6500,2015-06-02
2092,96.7778,US DOLLAR,03-06-2015,96.8727,96.9676,2015-06-03
2093,96.7278,US DOLLAR,04-06-2015,96.8198,96.9118,2015-06-04
2094,96.0250,US DOLLAR,05-06-2015,96.1140,96.2029,2015-06-05
2095,96.8556,US DOLLAR,08-06-2015,96.9395,97.0235,2015-06-08
2096,97.7778,US DOLLAR,09-06-2015,97.8668,97.9559,2015-06-09
2097,97.1111,US DOLLAR,10-06-2015,97.2041,97.2971,2015-06-10
2098,96.9806,US DOLLAR,11-06-2015,97.0741,97.1676,2015-06-11
2099,97.1194,US DOLLAR,12-06-2015,97.2083,97.2971,2015-06-12
2100,97.1694,US DOLLAR,15-06-2015,97.2465,97.3235,2015-06-15
2101,97.2444,US DOLLAR,16-06-2015,97.3296,97.4147,2015-06-16
2102,97.4089,US DOLLAR,17-06-2015,97.4944,97.5800,2015-06-17
2103,97.7811,US DOLLAR,18-06-2015,97.8703,97.9594,2015-06-18
2104,98.0872,US DOLLAR,19-06-2015,98.1810,98.2747,2015-06-19
2105,98.4639,US DOLLAR,22-06-2015,98.5540,98.6441,2015-06-22
2106,98.4944,US DOLLAR,23-06-2015,98.5884,98.6824,2015-06-23
2107,98.6911,US DOLLAR,24-06-2015,98.7823,98.8735,2015-06-24
2108,98.3583,US DOLLAR,25-06-2015,98.4483,98.5382,2015-06-25
2109,98.4278,US DOLLAR,26-06-2015,98.5242,98.6206,2015-06-26
2110,98.4111,US DOLLAR,29-06-2015,98.4997,98.5882,2015-06-29
2111,98.5511,US DOLLAR,30-06-2015,98.6394,98.7276,2015-06-30
2112,99.1306,US DOLLAR,01-07-2015,99.2226,99.3147,2015-07-01
2113,99.2306,US DOLLAR,02-07-2015,99.3197,99.4088,2015-07-02
2114,99.4778,US DOLLAR,03-07-2015,99.5654,99.6529,2015-07-03
2115,99.8861,US DOLLAR,06-07-2015,99.9769,100.0676,2015-07-06
2116,100.0139,US DOLLAR,07-07-2015,100.1084,100.2029,2015-07-07
2141,101.1072,US DOLLAR,08-07-2015,101.2045,101.3018,2015-07-08
2146,101.1072,US DOLLAR,08-07-2015,101.2045,101.3018,2015-07-08
2145,101.1072,US DOLLAR,08-07-2015,101.2045,101.3018,2015-07-08
2144,101.1072,US DOLLAR,08-07-2015,101.2045,101.3018,2015-07-08
2143,101.1072,US DOLLAR,08-07-2015,101.2045,101.3018,2015-07-08
2142,101.1072,US DOLLAR,08-07-2015,101.2045,101.3018,2015-07-08
2139,101.1072,US DOLLAR,08-07-2015,101.2045,101.3018,2015-07-08
2117,100.3778,US DOLLAR,08-07-2015,100.4845,100.5912,2015-07-08
2140,101.1072,US DOLLAR,08-07-2015,101.2045,101.3018,2015-07-08
2118,100.2778,US DOLLAR,09-07-2015,100.3683,100.4588,2015-07-09
2119,100.6400,US DOLLAR,10-07-2015,100.7421,100.8441,2015-07-10
2120,101.7561,US DOLLAR,13-07-2015,101.8489,101.9418,2015-07-13
2121,101.6972,US DOLLAR,14-07-2015,101.8089,101.9206,2015-07-14
2122,101.4667,US DOLLAR,15-07-2015,101.5598,101.6529,2015-07-15
2123,101.9361,US DOLLAR,16-07-2015,102.0386,102.1412,2015-07-16
2124,102.3972,US DOLLAR,17-07-2015,102.5016,102.6059,2015-07-17
2125,102.3972,US DOLLAR,20-07-2015,102.4957,102.5941,2015-07-20
2126,102.4667,US DOLLAR,21-07-2015,102.5510,102.6353,2015-07-21
2127,101.4056,US DOLLAR,22-07-2015,101.4984,101.5912,2015-07-22
2128,100.4250,US DOLLAR,23-07-2015,100.5213,100.6176,2015-07-23
2129,100.6389,US DOLLAR,24-07-2015,100.7268,100.8147,2015-07-24
2130,101.1944,US DOLLAR,27-07-2015,101.2913,101.3882,2015-07-27
2131,101.9528,US DOLLAR,28-07-2015,102.0455,102.1382,2015-07-28
2132,102.3450,US DOLLAR,29-07-2015,102.4316,102.5182,2015-07-29
2133,101.7861,US DOLLAR,30-07-2015,101.8798,101.9735,2015-07-30
2134,102.4278,US DOLLAR,31-07-2015,102.5212,102.6147,2015-07-31
2135,101.6750,US DOLLAR,03-08-2015,101.7743,101.8735,2015-08-03
2136,101.2333,US DOLLAR,04-08-2015,101.3255,101.4176,2015-08-04
2137,101.0172,US DOLLAR,05-08-2015,101.1118,101.2065,2015-08-05
2138,101.2056,US DOLLAR,06-08-2015,101.2954,101.3853,2015-08-06
2148,101.1072,US DOLLAR,07-08-2015,101.2045,101.3018,2015-08-07
2147,101.0167,US DOLLAR,10-08-2015,101.1142,101.2118,2015-08-10
2149,101.0422,US DOLLAR,11-08-2015,101.1317,101.2212,2015-08-11
2150,100.8333,US DOLLAR,12-08-2015,100.9167,101.0000,2015-08-12
2151,101.0667,US DOLLAR,13-08-2015,101.1539,101.2412,2015-08-13
2152,102.1533,US DOLLAR,14-08-2015,102.2534,102.3535,2015-08-14
2153,102.2028,US DOLLAR,17-08-2015,102.2911,102.3794,2015-08-17
2154,102.8000,US DOLLAR,18-08-2015,102.9000,103.0000,2015-08-18
2155,103.0750,US DOLLAR,19-08-2015,103.1596,103.2441,2015-08-19
2156,103.4306,US DOLLAR,20-08-2015,103.5285,103.6265,2015-08-20
2157,103.3806,US DOLLAR,21-08-2015,103.4756,103.5706,2015-08-21
