,Diesel,Kerosene,Regular,Super,Town,date,super_normed_price
1113,102.75,82.68,107.31,112.75,Sondu,2014-10-15,0.864448363107
1114,103.93,83.86,108.38,113.93,Sotik,2014-10-15,0.873495361497
1115,100.49,81.26,105.79,110.69,Taveta,2014-10-15,0.848654450663
1116,100.81,81.03,105.89,111.03,Thika,2014-10-15,0.851261212911
1117,98.94,79.7,104.38,109.14,Voi,2014-10-15,0.836770681592
1118,108.92,89.14,113.24,119.15,Wajir,2014-10-15,0.91351682895
1119,102.87,82.88,107.5,112.88,Webuye,2014-10-15,0.865445066319
1120,105.14,84.32,108.03,114.19,Bomet,2014-09-15,0.875488767921
1121,104.73,83.71,107.58,113.78,Bondo,2014-09-15,0.872345319328
1122,105.13,84.19,108.01,114.19,Bungoma,2014-09-15,0.875488767921
1123,105.73,84.71,108.48,114.78,Busia,2014-09-15,0.880012267116
1124,104.1,83.36,107.34,113.37,Chuka,2014-09-15,0.869201870735
1125,104.37,83.43,107.31,113.42,Eldoret,2014-09-15,0.869585218125
1126,103.59,82.85,106.87,112.86,Embu,2014-09-15,0.865291727363
1127,106.94,86.2,109.91,116.21,Garisa,2014-09-15,0.890976002453
1128,103.22,82.4,106.29,112.28,Gilgil,2014-09-15,0.860844897646
1129,106.1,85.09,108.82,115.16,Homabay,2014-09-15,0.882925707276
1130,106.52,85.51,109.2,115.57,Isebania,2014-09-15,0.886069155869
1131,105.6,84.86,108.7,114.87,Isiolo,2014-09-15,0.880702292417
1132,104.49,83.67,107.44,113.54,Kabarnet,2014-09-15,0.870505251859
1133,102.8,82.06,106.16,112.07,Kajiado,2014-09-15,0.859234838611
1134,104.5,83.49,107.38,113.56,Kakamega,2014-09-15,0.870658590815
1135,105.1,84.16,107.99,114.16,Kapenguria,2014-09-15,0.875258759488
1136,104.38,83.44,107.33,113.44,Kapsabet,2014-09-15,0.86973855708
1137,104.92,83.91,107.75,113.98,Kericho,2014-09-15,0.873878708886
1138,105.73,84.71,108.48,114.78,Keroka,2014-09-15,0.880012267116
1139,103.6,82.86,106.89,112.87,Kerugoya,2014-09-15,0.865368396841
1140,104.06,83.32,107.3,113.33,Kiganjo,2014-09-15,0.868895192824
1141,99.24,79.05,103.12,108.49,Kilifi,2014-09-15,0.831787165529
1142,105.38,84.37,108.17,114.43,Kisii,2014-09-15,0.877328835391
1143,104.43,83.42,107.3,113.49,Kisumu,2014-09-15,0.87012190447
1144,104.7,83.76,107.62,113.75,Kitale,2014-09-15,0.872115310895
1145,104.1,83.36,107.34,113.37,Kitui,2014-09-15,0.869201870735
1146,99.36,79.18,103.26,108.61,Kwale,2014-09-15,0.832707199264
1147,102.99,82.8,106.52,112.24,Lamu,2014-09-15,0.860538219735
1148,109.81,89.07,112.51,119.08,Liboi,2014-09-15,0.912980142605
1149,99.36,79.17,103.25,108.61,Likoni Mainland,2014-09-15,0.832707199264
1150,112.24,91.3,114.46,121.3,Lokichogio,2014-09-15,0.930000766695
1151,103.38,82.55,106.43,112.43,Londiani,2014-09-15,0.861994939814
1152,100.26,80.08,104.08,109.51,Lungalunga,2014-09-15,0.839607452273
1153,102.5,81.77,105.89,111.78,Machakos,2014-09-15,0.857011423752
1154,102.95,82.21,106.3,112.22,Makuyu,2014-09-15,0.860384880779
1155,105.59,84.65,108.43,114.64,Malaba,2014-09-15,0.878938894426
1156,99.93,79.75,103.75,109.18,Malindi,2014-09-15,0.837077359503
1157,116.17,95.44,118.28,125.45,Mandela,2014-09-15,0.961818600015
1158,107.38,86.55,110.06,116.43,Maral,2014-09-15,0.892662730967
1159,103.92,83.1,106.92,112.97,Marigat,2014-09-15,0.86613509162
1160,109.27,88.53,112.02,118.54,Marsabit,2014-09-15,0.9088399908
1161,105.6,84.86,108.7,114.87,Maua,2014-09-15,0.880702292417
1162,105.05,84.31,108.2,114.32,Meru,2014-09-15,0.876485471134
1163,106.34,85.33,109.04,115.39,Migori,2014-09-15,0.884689105267
1164,103.28,82.46,106.34,112.33,Mogotio,2014-09-15,0.861228245036
1165,103.38,82.55,106.43,112.43,Molo,2014-09-15,0.861994939814
1166,99.03,78.84,102.92,108.28,Mombasa,2014-09-15,0.830177106494
1167,105.02,84.28,108.17,114.29,Mtito Andei,2014-09-15,0.8762554627
1168,102.95,82.21,106.3,112.22,Muranga,2014-09-15,0.860384880779
1169,104.13,83.39,107.37,113.4,Mwingi,2014-09-15,0.869431879169
1170,102.36,81.63,105.76,111.64,Nairobi,2014-09-15,0.855938051062
1171,103.57,82.75,106.61,112.62,Naivasha,2014-09-15,0.863451659894
1172,103.22,82.4,106.28,112.28,Nakuru,2014-09-15,0.860844897646
1173,104.02,83.28,107.26,113.29,Namanga,2014-09-15,0.868588514912
1174,104.52,83.78,107.72,113.79,Nanyuki,2014-09-15,0.872421988806
1175,103.82,83.09,107.09,113.1,Narok,2014-09-15,0.867131794832
1176,104.77,84.03,107.94,114.04,Nkubu,2014-09-15,0.874338725753
1177,103.46,82.64,106.51,112.51,Nyahururu,2014-09-15,0.862608295638
1178,105.05,84.03,107.87,114.1,Nyamira,2014-09-15,0.874798742621
1179,103.92,83.18,107.18,113.19,Nyeri,2014-09-15,0.867821820133
1180,104.44,83.42,107.31,113.49,Oyugis,2014-09-15,0.87012190447
1181,103.05,82.31,106.38,112.32,Sagana,2014-09-15,0.861151575558
1182,104.78,83.77,107.63,113.84,Siaya,2014-09-15,0.872805336196
1183,104.44,83.42,107.31,113.49,Sondu,2014-09-15,0.87012190447
1184,105.62,84.6,108.38,114.67,Sotik,2014-09-15,0.87916890286
1185,102.18,82,105.79,111.43,Taveta,2014-09-15,0.854327992026
1186,102.5,81.77,105.89,111.78,Thika,2014-09-15,0.857011423752
1187,100.63,80.44,104.38,109.88,Voi,2014-09-15,0.842444222955
1188,110.62,89.88,113.24,119.89,Wajir,2014-09-15,0.919190370314
1189,104.56,83.62,107.5,113.62,Webuye,2014-09-15,0.871118607682
1190,105.76,85.74,108.03,119.15,Bomet,2014-08-15,0.91351682895
1191,105.34,85.13,107.58,118.74,Bondo,2014-08-15,0.910373380357
1192,105.75,85.61,108.01,119.14,Bungoma,2014-08-15,0.913440159473
1193,106.34,86.13,108.48,119.74,Busia,2014-08-15,0.918040328145
1194,104.72,84.79,107.34,118.36,Chuka,2014-08-15,0.907459940198
1195,104.98,84.85,107.31,118.38,Eldoret,2014-08-15,0.907613279154
1196,104.21,84.27,106.87,117.84,Embu,2014-08-15,0.903473127348
1197,107.55,87.62,109.91,121.19,Garisa,2014-08-15,0.929157402438
1198,103.84,83.82,106.29,117.24,Gilgil,2014-08-15,0.898872958675
1199,106.72,86.51,108.82,120.11,Homabay,2014-08-15,0.920877098827
1200,107.13,86.92,109.2,120.53,Isebania,2014-08-15,0.924097216898
1201,106.22,86.29,108.7,119.86,Isiolo,2014-08-15,0.91896036188
1202,105.1,85.08,107.44,118.5,Kabarnet,2014-08-15,0.908533312888
1203,103.41,83.48,106.16,117.05,Kajiado,2014-08-15,0.897416238595
1204,105.12,84.91,107.38,118.52,Kakamega,2014-08-15,0.908686651844
1205,105.72,85.58,107.99,119.12,Kapenguria,2014-08-15,0.913286820517
1206,105,84.86,107.33,118.39,Kapsabet,2014-08-15,0.907689948631
1207,105.54,85.33,107.75,118.93,Kericho,2014-08-15,0.911830100437
1208,106.34,86.13,108.48,119.74,Keroka,2014-08-15,0.918040328145
1209,104.22,84.29,106.89,117.86,Kerugoya,2014-08-15,0.903626466304
1210,104.68,84.75,107.3,118.32,Kiganjo,2014-08-15,0.907153262286
1211,99.85,80.47,103.12,113.46,Kilifi,2014-08-15,0.869891896036
1212,106,85.79,108.17,119.39,Kisii,2014-08-15,0.91535689642
1213,105.05,84.84,107.3,118.45,Kisumu,2014-08-15,0.908149965499
1214,105.32,85.18,107.62,118.71,Kitale,2014-08-15,0.910143371924
1215,104.72,84.79,107.34,118.36,Kitui,2014-08-15,0.907459940198
1216,99.98,80.6,103.26,113.58,Kwale,2014-08-15,0.870811929771
1217,103.6,84.22,106.52,117.21,Lamu,2014-08-15,0.898642950242
1218,110.43,90.5,112.51,124.07,Liboi,2014-08-15,0.951238212068
1219,99.97,80.59,103.25,113.58,Likoni Mainland,2014-08-15,0.870811929771
1220,112.86,92.72,114.46,126.26,Lokichogio,2014-08-15,0.968028827724
1221,103.99,83.97,106.43,117.39,Londiani,2014-08-15,0.900023000843
1222,100.88,81.5,104.08,114.48,Lungalunga,2014-08-15,0.87771218278
1223,103.12,83.19,105.89,116.76,Machakos,2014-08-15,0.895192823737
1224,103.57,83.64,106.3,117.21,Makuyu,2014-08-15,0.898642950242
1225,106.21,86.07,108.43,119.6,Malaba,2014-08-15,0.916966955455
1226,100.55,81.17,103.75,114.15,Malindi,2014-08-15,0.87518209001
1227,116.79,96.86,118.28,130.43,Mandela,2014-08-15,1.0
1228,107.99,87.97,110.06,121.39,Maral,2014-08-15,0.930690791996
1229,104.53,84.51,106.92,117.93,Marigat,2014-08-15,0.904163152649
1230,109.89,89.96,112.02,123.53,Marsabit,2014-08-15,0.947098060262
1231,106.22,86.29,108.7,119.86,Maua,2014-08-15,0.91896036188
1232,105.66,85.73,108.2,119.3,Meru,2014-08-15,0.914666871119
1233,106.95,86.74,109.04,120.35,Migori,2014-08-15,0.922717166296
1234,103.89,83.88,106.34,117.29,Mogotio,2014-08-15,0.899256306065
1235,103.99,83.97,106.43,117.39,Molo,2014-08-15,0.900023000843
1236,99.64,80.26,102.92,113.25,Mombasa,2014-08-15,0.868281837001
1237,105.64,85.7,108.17,119.28,Mtito Andei,2014-08-15,0.914513532163
1238,103.57,83.64,106.3,117.21,Muranga,2014-08-15,0.898642950242
1239,104.75,84.82,107.37,118.39,Mwingi,2014-08-15,0.907689948631
1240,102.98,83.05,105.76,116.62,Nairobi,2014-08-15,0.894119451047
1241,104.19,84.17,106.61,117.58,Naivasha,2014-08-15,0.901479720923
1242,103.84,83.82,106.28,117.23,Nakuru,2014-08-15,0.898796289197
1243,104.64,84.7,107.26,118.28,Namanga,2014-08-15,0.906846584375
1244,105.14,85.2,107.72,118.78,Nanyuki,2014-08-15,0.910680058269
1245,104.44,84.51,107.09,118.08,Narok,2014-08-15,0.905313194817
1246,105.39,85.45,107.94,119.03,Nkubu,2014-08-15,0.912596795216
1247,104.07,84.06,106.51,117.47,Nyahururu,2014-08-15,0.900636356666
1248,105.66,85.45,107.87,119.06,Nyamira,2014-08-15,0.912826803649
1249,104.54,84.61,107.18,118.18,Nyeri,2014-08-15,0.906079889596
1250,105.05,84.84,107.31,118.45,Oyugis,2014-08-15,0.908149965499
1251,103.66,83.73,106.38,117.3,Sagana,2014-08-15,0.899332975542
1252,105.4,85.19,107.63,118.8,Siaya,2014-08-15,0.910833397225
1253,105.05,84.84,107.31,118.45,Sondu,2014-08-15,0.908149965499
1254,106.23,86.02,108.38,119.63,Sotik,2014-08-15,0.917196963889
1255,102.8,83.42,105.79,116.41,Taveta,2014-08-15,0.892509392011
1256,103.12,83.19,105.89,116.76,Thika,2014-08-15,0.895192823737
1257,101.24,81.86,104.38,114.85,Voi,2014-08-15,0.880548953462
1258,111.23,91.3,113.24,124.87,Wajir,2014-08-15,0.957371770298
1259,105.18,85.04,107.5,118.58,Webuye,2014-08-15,0.909146668711
1260,107.44,86.8,108.03,118.39,Bomet,2014-07-15,0.907689948631
1261,107.03,86.2,107.58,117.98,Bondo,2014-07-15,0.904546500038
1262,107.43,86.68,108.01,118.39,Bungoma,2014-07-15,0.907689948631
1263,108.03,87.2,108.48,118.98,Busia,2014-07-15,0.912213447826
1264,106.41,85.86,107.34,117.6,Chuka,2014-07-15,0.901633059879
1265,106.67,85.91,107.31,117.62,Eldoret,2014-07-15,0.901786398835
1266,105.89,85.34,106.87,117.08,Embu,2014-07-15,0.897646247029
1267,109.24,88.69,109.91,120.43,Garisa,2014-07-15,0.923330522119
1268,105.52,84.88,106.29,116.48,Gilgil,2014-07-15,0.893046078356
1269,108.4,87.57,108.82,119.36,Homabay,2014-07-15,0.915126887986
1270,108.82,87.99,109.2,119.77,Isebania,2014-07-15,0.918270336579
1271,107.91,87.36,108.7,119.1,Isiolo,2014-07-15,0.913133481561
1272,106.79,86.15,107.44,117.74,Kabarnet,2014-07-15,0.902706432569
1273,105.1,84.55,106.16,116.29,Kajiado,2014-07-15,0.891589358276
1274,106.8,85.97,107.38,117.76,Kakamega,2014-07-15,0.902859771525
1275,107.4,86.65,107.99,118.36,Kapenguria,2014-07-15,0.907459940198
1276,106.68,85.93,107.33,117.64,Kapsabet,2014-07-15,0.90193973779
1277,107.22,86.39,107.75,118.17,Kericho,2014-07-15,0.906003220118
1278,108.03,87.2,108.48,118.98,Keroka,2014-07-15,0.912213447826
1279,105.91,85.36,106.89,117.1,Kerugoya,2014-07-15,0.897799585985
1280,106.37,85.81,107.3,117.55,Kiganjo,2014-07-15,0.901249712489
1281,101.54,81.54,103.12,112.7,Kilifi,2014-07-15,0.864065015717
1282,107.68,86.85,108.17,118.63,Kisii,2014-07-15,0.909530016101
1283,106.73,85.9,107.3,117.69,Kisumu,2014-07-15,0.90232308518
1284,107,86.24,107.62,117.95,Kitale,2014-07-15,0.904316491605
1285,106.41,85.86,107.34,117.6,Kitui,2014-07-15,0.901633059879
1286,101.66,81.66,103.26,112.82,Kwale,2014-07-15,0.864985049452
1287,105.29,85.29,106.52,116.45,Lamu,2014-07-15,0.892816069923
1288,112.12,91.56,112.51,123.3,Liboi,2014-07-15,0.945334662271
1289,101.66,81.66,103.25,112.82,Likoni Mainland,2014-07-15,0.864985049452
1290,114.54,93.79,114.46,125.5,Lokichogio,2014-07-15,0.962201947405
1291,105.68,85.04,106.43,116.63,Londiani,2014-07-15,0.894196120524
1292,102.56,82.56,104.08,113.72,Lungalunga,2014-07-15,0.871885302461
1293,104.81,84.26,105.89,116,Machakos,2014-07-15,0.889365943418
1294,105.26,84.7,106.3,116.44,Makuyu,2014-07-15,0.892739400445
1295,107.89,87.13,108.43,118.84,Malaba,2014-07-15,0.911140075136
1296,102.23,82.23,103.75,113.39,Malindi,2014-07-15,0.869355209691
1297,118.48,97.93,118.28,129.67,Mandela,2014-07-15,0.994173119681
1298,109.68,89.04,110.06,120.63,Maral,2014-07-15,0.924863911677
1299,106.22,85.58,106.92,117.17,Marigat,2014-07-15,0.89833627233
1300,111.58,91.02,112.02,122.76,Marsabit,2014-07-15,0.941194510465
1301,107.91,87.36,108.7,119.1,Maua,2014-07-15,0.913133481561
1302,107.35,86.8,108.2,118.54,Meru,2014-07-15,0.9088399908
1303,108.64,87.81,109.04,119.59,Migori,2014-07-15,0.916890285977
1304,105.58,84.94,106.34,116.53,Mogotio,2014-07-15,0.893429425746
1305,105.68,85.04,106.43,116.63,Molo,2014-07-15,0.894196120524
1306,101.33,81.33,102.92,112.49,Mombasa,2014-07-15,0.862454956682
1307,107.32,86.77,108.17,118.51,Mtito Andei,2014-07-15,0.908609982366
1308,105.26,84.7,106.3,116.44,Muranga,2014-07-15,0.892739400445
1309,106.44,85.88,107.37,117.62,Mwingi,2014-07-15,0.901786398835
1310,104.67,84.12,105.76,115.86,Nairobi,2014-07-15,0.888292570728
1311,105.87,85.23,106.61,116.82,Naivasha,2014-07-15,0.895652840604
1312,105.52,84.88,106.28,116.47,Nakuru,2014-07-15,0.892969408878
1313,106.32,85.77,107.26,117.51,Namanga,2014-07-15,0.900943034578
1314,106.82,86.27,107.72,118.01,Nanyuki,2014-07-15,0.904776508472
1315,106.13,85.58,107.09,117.32,Narok,2014-07-15,0.899486314498
1316,107.07,86.52,107.94,118.26,Nkubu,2014-07-15,0.906693245419
1317,105.76,85.12,106.51,116.71,Nyahururu,2014-07-15,0.894809476347
1318,107.35,86.52,107.87,118.3,Nyamira,2014-07-15,0.906999923331
1319,106.23,85.67,107.18,117.41,Nyeri,2014-07-15,0.900176339799
1320,106.73,85.91,107.31,117.69,Oyugis,2014-07-15,0.90232308518
1321,105.35,84.8,106.38,116.54,Sagana,2014-07-15,0.893506095223
1322,107.08,86.25,107.63,118.04,Siaya,2014-07-15,0.905006516906
1323,106.73,85.91,107.31,117.69,Sondu,2014-07-15,0.90232308518
1324,107.92,87.09,108.38,118.87,Sotik,2014-07-15,0.91137008357
1325,104.48,84.48,105.79,115.64,Taveta,2014-07-15,0.886605842214
1326,104.81,84.26,105.89,116,Thika,2014-07-15,0.889365943418
1327,102.93,82.93,104.38,114.09,Voi,2014-07-15,0.874722073143
1328,112.92,92.37,113.24,124.11,Wajir,2014-07-15,0.951544889979
1329,106.86,86.11,107.5,117.82,Webuye,2014-07-15,0.903319788392
1330,107.58,85.81,108.03,117.16,Bomet,2014-06-15,0.898259602852
1331,107.17,85.21,107.58,116.74,Bondo,2014-06-15,0.895039484781
1332,107.57,85.69,108.01,117.15,Bungoma,2014-06-15,0.898182933374
1333,108.17,86.21,108.48,117.74,Busia,2014-06-15,0.902706432569
1334,106.55,84.87,107.34,116.35,Chuka,2014-06-15,0.892049375144
1335,106.81,84.92,107.31,116.38,Eldoret,2014-06-15,0.892279383577
1336,106.03,84.35,106.87,115.84,Embu,2014-06-15,0.888139231772
1337,109.38,87.7,109.91,119.19,Garisa,2014-06-15,0.913823506862
1338,105.66,83.9,106.29,115.24,Gilgil,2014-06-15,0.883539063099
1339,108.54,86.58,108.82,118.12,Homabay,2014-06-15,0.905619872729
1340,108.96,87,109.2,118.54,Isebania,2014-06-15,0.9088399908
1341,108.05,86.37,108.7,117.85,Isiolo,2014-06-15,0.903549796826
1342,106.93,85.16,107.44,116.51,Kabarnet,2014-06-15,0.89327608679
1343,105.24,83.56,106.16,115.05,Kajiado,2014-06-15,0.882082343019
1344,106.94,84.99,107.38,116.52,Kakamega,2014-06-15,0.893352756268
1345,107.54,85.66,107.99,117.12,Kapenguria,2014-06-15,0.897952924941
1346,106.82,84.94,107.33,116.4,Kapsabet,2014-06-15,0.892432722533
1347,107.36,85.4,107.75,116.94,Kericho,2014-06-15,0.896572874339
1348,108.17,86.21,108.48,117.74,Keroka,2014-06-15,0.902706432569
1349,106.05,84.37,106.89,115.85,Kerugoya,2014-06-15,0.88821590125
1350,106.51,84.82,107.3,116.31,Kiganjo,2014-06-15,0.891742697232
1351,101.68,80.55,103.12,111.46,Kilifi,2014-06-15,0.85455800046
1352,107.82,85.86,108.17,117.4,Kisii,2014-06-15,0.900099670321
1353,106.87,84.92,107.3,116.45,Kisumu,2014-06-15,0.892816069923
1354,107.14,85.26,107.62,116.72,Kitale,2014-06-15,0.894886145825
1355,106.55,84.87,107.34,116.35,Kitui,2014-06-15,0.892049375144
1356,101.8,80.67,103.26,111.58,Kwale,2014-06-15,0.855478034195
1357,105.43,84.3,106.52,115.21,Lamu,2014-06-15,0.883309054665
1358,112.26,90.57,112.51,122.06,Liboi,2014-06-15,0.935827647014
1359,101.8,80.67,103.25,111.58,Likoni Mainland,2014-06-15,0.855478034195
1360,114.68,92.8,114.46,124.26,Lokichogio,2014-06-15,0.952694932148
1361,105.81,84.05,106.43,115.39,Londiani,2014-06-15,0.884689105267
1362,102.7,81.58,104.08,112.48,Lungalunga,2014-06-15,0.862378287204
1363,104.95,83.27,105.89,114.76,Machakos,2014-06-15,0.879858928161
1364,105.4,83.71,106.3,115.2,Makuyu,2014-06-15,0.883232385187
1365,108.03,86.15,108.43,117.61,Malaba,2014-06-15,0.901709729357
1366,102.37,81.25,103.75,112.15,Malindi,2014-06-15,0.859848194434
1367,118.62,96.94,118.28,128.43,Mandela,2014-06-15,0.984666104424
1368,109.82,88.05,110.06,119.39,Maral,2014-06-15,0.91535689642
1369,106.36,84.59,106.92,115.94,Marigat,2014-06-15,0.888905926551
1370,111.72,90.03,112.02,121.52,Marsabit,2014-06-15,0.931687495208
1371,108.05,86.37,108.7,117.85,Maua,2014-06-15,0.903549796826
1372,107.49,85.81,108.2,117.3,Meru,2014-06-15,0.899332975542
1373,108.78,86.82,109.04,118.36,Migori,2014-06-15,0.907459940198
1374,105.72,83.95,106.34,115.3,Mogotio,2014-06-15,0.883999079966
1375,105.81,84.05,106.43,115.39,Molo,2014-06-15,0.884689105267
1376,101.47,80.34,102.92,111.25,Mombasa,2014-06-15,0.852947941425
1377,107.47,85.78,108.17,117.27,Mtito Andei,2014-06-15,0.899102967109
1378,105.4,83.71,106.3,115.2,Muranga,2014-06-15,0.883232385187
1379,106.58,84.89,107.37,116.38,Mwingi,2014-06-15,0.892279383577
1380,104.81,83.13,105.76,114.62,Nairobi,2014-06-15,0.87878555547
1381,106.01,84.24,106.61,115.59,Naivasha,2014-06-15,0.886222494825
1382,105.66,83.9,106.28,115.24,Nakuru,2014-06-15,0.883539063099
1383,106.47,84.78,107.26,116.27,Namanga,2014-06-15,0.891436019321
1384,106.97,85.28,107.72,116.77,Nanyuki,2014-06-15,0.895269493215
1385,106.27,84.59,107.09,116.08,Narok,2014-06-15,0.889979299241
1386,107.22,85.53,107.94,117.02,Nkubu,2014-06-15,0.897186230162
1387,105.9,84.13,106.51,115.48,Nyahururu,2014-06-15,0.885379130568
1388,107.49,85.53,107.87,117.06,Nyamira,2014-06-15,0.897492908073
1389,106.37,84.68,107.18,116.17,Nyeri,2014-06-15,0.890669324542
1390,106.87,84.92,107.31,116.45,Oyugis,2014-06-15,0.892816069923
1391,105.49,83.81,106.38,115.3,Sagana,2014-06-15,0.883999079966
1392,107.22,85.27,107.63,116.8,Siaya,2014-06-15,0.895499501648
1393,106.87,84.92,107.31,116.45,Sondu,2014-06-15,0.892816069923
1394,108.06,86.1,108.38,117.63,Sotik,2014-06-15,0.901863068313
1395,104.62,83.5,105.79,114.41,Taveta,2014-06-15,0.877175496435
1396,104.95,83.27,105.89,114.76,Thika,2014-06-15,0.879858928161
1397,103.07,81.94,104.38,112.85,Voi,2014-06-15,0.865215057885
1398,113.06,91.38,113.24,122.87,Wajir,2014-06-15,0.942037874722
1399,107,85.12,107.5,116.58,Webuye,2014-06-15,0.893812773135
1400,107.48,85.5,108.03,117.27,Bomet,2014-05-15,0.899102967109
1401,107.06,84.9,107.58,116.86,Bondo,2014-05-15,0.895959518516
1402,107.47,85.38,108.01,117.26,Bungoma,2014-05-15,0.899026297631
1403,108.06,85.9,108.48,117.86,Busia,2014-05-15,0.903626466304
1404,106.45,84.55,107.34,116.47,Chuka,2014-05-15,0.892969408878
1405,106.7,84.61,107.31,116.5,Eldoret,2014-05-15,0.893199417312
1406,105.93,84.04,106.87,115.96,Embu,2014-05-15,0.889059265506
1407,109.28,87.39,109.91,119.3,Garisa,2014-05-15,0.914666871119
1408,105.56,83.59,106.29,115.36,Gilgil,2014-05-15,0.884459096834
1409,108.44,86.27,108.82,118.23,Homabay,2014-05-15,0.906463236985
1410,108.86,86.69,109.2,118.65,Isebania,2014-05-15,0.909683355056
1411,107.95,86.05,108.7,117.97,Isiolo,2014-05-15,0.90446983056
1412,106.82,84.85,107.44,116.62,Kabarnet,2014-05-15,0.894119451047
1413,105.14,83.25,106.16,115.16,Kajiado,2014-05-15,0.882925707276
1414,106.84,84.68,107.38,116.64,Kakamega,2014-05-15,0.894272790002
1415,107.44,85.35,107.99,117.24,Kapenguria,2014-05-15,0.898872958675
1416,106.72,84.63,107.33,116.51,Kapsabet,2014-05-15,0.89327608679
1417,107.26,85.09,107.75,117.05,Kericho,2014-05-15,0.897416238595
1418,108.06,85.9,108.48,117.86,Keroka,2014-05-15,0.903626466304
1419,105.95,84.05,106.89,115.97,Kerugoya,2014-05-15,0.889135934984
1420,106.4,84.51,107.3,116.43,Kiganjo,2014-05-15,0.892662730967
1421,101.58,80.24,103.12,111.58,Kilifi,2014-05-15,0.855478034195
1422,107.72,85.55,108.17,117.51,Kisii,2014-05-15,0.900943034578
1423,106.77,84.6,107.3,116.57,Kisumu,2014-05-15,0.893736103657
1424,107.04,84.95,107.62,116.83,Kitale,2014-05-15,0.895729510082
1425,106.45,84.55,107.34,116.47,Kitui,2014-05-15,0.892969408878
1426,101.7,80.36,103.26,111.7,Kwale,2014-05-15,0.856398067929
1427,105.33,83.99,106.52,115.33,Lamu,2014-05-15,0.8842290884
1428,112.16,90.26,112.51,122.18,Liboi,2014-05-15,0.936747680748
1429,101.7,80.36,103.25,111.7,Likoni Mainland,2014-05-15,0.856398067929
1430,114.58,92.49,114.46,124.38,Lokichogio,2014-05-15,0.953614965882
1431,105.71,83.74,106.43,115.51,Londiani,2014-05-15,0.885609139002
1432,102.6,81.26,104.08,112.6,Lungalunga,2014-05-15,0.863298320938
1433,104.85,82.96,105.89,114.87,Machakos,2014-05-15,0.880702292417
1434,105.29,83.4,106.3,115.32,Makuyu,2014-05-15,0.884152418922
1435,107.93,85.83,108.43,117.72,Malaba,2014-05-15,0.902553093613
1436,102.27,80.93,103.75,112.27,Malindi,2014-05-15,0.860768228168
1437,118.52,96.62,118.28,128.54,Mandela,2014-05-15,0.985509468681
1438,109.71,87.74,110.06,119.51,Maral,2014-05-15,0.916276930154
1439,106.26,84.28,106.92,116.05,Marigat,2014-05-15,0.889749290807
1440,111.61,89.72,112.02,121.64,Marsabit,2014-05-15,0.932607528943
1441,107.95,86.05,108.7,117.97,Maua,2014-05-15,0.90446983056
1442,107.39,85.5,108.2,117.41,Meru,2014-05-15,0.900176339799
1443,108.68,86.51,109.04,118.47,Migori,2014-05-15,0.908303304454
1444,105.62,83.64,106.34,115.41,Mogotio,2014-05-15,0.884842444223
1445,105.71,83.74,106.43,115.51,Molo,2014-05-15,0.885609139002
1446,101.37,80.03,102.92,111.37,Mombasa,2014-05-15,0.853867975159
1447,107.36,85.47,108.17,117.39,Mtito Andei,2014-05-15,0.900023000843
1448,105.29,83.4,106.3,115.32,Muranga,2014-05-15,0.884152418922
1449,106.47,84.58,107.37,116.5,Mwingi,2014-05-15,0.893199417312
1450,104.71,82.81,105.76,114.73,Nairobi,2014-05-15,0.879628919727
1451,105.91,83.93,106.61,115.7,Naivasha,2014-05-15,0.887065859081
1452,105.56,83.58,106.28,115.35,Nakuru,2014-05-15,0.884382427356
1453,106.36,84.47,107.26,116.39,Namanga,2014-05-15,0.892356053055
1454,106.86,84.97,107.72,116.89,Nanyuki,2014-05-15,0.896189526949
1455,106.17,84.27,107.09,116.19,Narok,2014-05-15,0.890822663498
1456,107.11,85.22,107.94,117.14,Nkubu,2014-05-15,0.898106263896
1457,105.8,83.82,106.51,115.59,Nyahururu,2014-05-15,0.886222494825
1458,107.38,85.22,107.87,117.18,Nyamira,2014-05-15,0.898412941808
1459,106.27,84.37,107.18,116.29,Nyeri,2014-05-15,0.891589358276
1460,106.77,84.61,107.31,116.57,Oyugis,2014-05-15,0.893736103657
1461,105.39,83.5,106.38,115.41,Sagana,2014-05-15,0.884842444223
1462,107.12,84.95,107.63,116.92,Siaya,2014-05-15,0.896419535383
1463,106.77,84.61,107.31,116.57,Sondu,2014-05-15,0.893736103657
1464,107.95,85.79,108.38,117.75,Sotik,2014-05-15,0.902783102047
1465,104.52,83.18,105.79,114.52,Taveta,2014-05-15,0.878018860692
1466,104.85,82.96,105.89,114.87,Thika,2014-05-15,0.880702292417
1467,102.97,81.63,104.38,112.96,Voi,2014-05-15,0.866058422142
1468,112.96,91.07,113.24,122.98,Wajir,2014-05-15,0.942881238979
1469,106.9,84.81,107.5,116.7,Webuye,2014-05-15,0.89473280687
1470,106.59,85.85,108.03,116.7,Bomet,2014-04-15,0.89473280687
1471,106.18,85.24,107.58,116.29,Bondo,2014-04-15,0.891589358276
1472,106.59,85.72,108.01,116.7,Bungoma,2014-04-15,0.89473280687
1473,107.18,86.24,108.48,117.29,Busia,2014-04-15,0.899256306065
1474,105.56,84.9,107.34,115.9,Chuka,2014-04-15,0.888599248639
1475,105.82,84.96,107.31,115.93,Eldoret,2014-04-15,0.888829257073
